"1501","104","2024-08-12","2024-08-30","2024-08-30"
"1502","40","2024-04-21","2024-05-12","0000-00-00"
"1503","22","2024-11-14","2024-11-28","0000-00-00"
"1504","16","2024-06-29","2024-07-23","2024-07-23"
"1505","65","2024-09-20","2024-09-28","2024-09-28"
"1506","88","2024-12-30","2025-01-16","2025-01-16"
"1507","38","2024-04-25","2024-05-06","2024-05-06"
"1508","67","2025-04-14","2025-04-28","2025-04-28"
"1509","24","2025-03-21","2025-04-09","0000-00-00"
"1510","91","2024-11-20","2024-12-04","0000-00-00"
"1511","102","2024-10-20","2024-11-07","0000-00-00"
"1512","97","2024-09-19","2024-09-29","0000-00-00"
"1513","95","2024-11-27","2024-12-14","2024-12-14"
"1514","45","2024-07-02","2024-07-16","2024-07-16"
"1515","103","2024-08-25","2024-09-11","2024-09-11"
"1516","59","2024-12-24","2025-01-22","2025-01-22"
"1517","7","2024-05-23","2024-06-21","2024-06-21"
"1518","9","2024-06-14","2024-07-14","2024-07-14"
"1519","16","2024-05-17","2024-05-31","2024-05-31"
"1520","6","2024-04-20","2024-05-01","2024-05-01"
"1521","99","2025-02-23","2025-03-07","0000-00-00"
"1522","37","2024-08-17","2024-09-03","2024-09-03"
"1523","73","2024-04-20","2024-05-16","2024-05-16"
"1524","54","2024-09-24","2024-10-17","2024-10-17"
"1525","28","2024-10-08","2024-10-15","0000-00-00"
"1526","63","2024-07-11","2024-07-27","2024-07-27"
"1527","42","2024-10-22","2024-11-21","2024-11-21"
"1528","84","2024-09-12","2024-09-30","0000-00-00"
"1529","42","2024-11-14","2024-12-09","2024-12-09"
"1530","86","2024-07-23","2024-08-17","2024-08-17"
"1531","34","2025-01-18","2025-02-08","0000-00-00"
"1532","61","2025-02-04","2025-02-16","2025-02-16"
"1533","74","2025-03-29","2025-04-07","2025-04-07"
"1534","71","2024-10-28","2024-11-21","2024-11-21"
"1535","37","2025-03-28","2025-04-18","0000-00-00"
"1536","18","2024-06-03","2024-06-15","2024-06-15"
"1537","27","2024-04-29","2024-05-17","2024-05-17"
"1538","51","2025-01-14","2025-01-22","2025-01-22"
"1539","101","2024-07-28","2024-08-22","2024-08-22"
"1540","91","2024-09-03","2024-10-01","2024-10-01"
"1541","75","2025-02-27","2025-03-20","2025-03-20"
"1542","64","2024-10-23","2024-11-20","0000-00-00"
"1543","14","2024-07-13","2024-07-21","2024-07-21"
"1544","40","2025-01-11","2025-01-31","2025-01-31"
"1545","4","2024-11-12","2024-11-24","0000-00-00"
"1546","20","2024-08-12","2024-08-20","2024-08-20"
"1547","8","2024-12-16","2025-01-02","2025-01-02"
"1548","50","2024-11-20","2024-11-28","2024-11-28"
"1549","69","2024-10-31","2024-11-17","0000-00-00"
"1550","59","2024-05-11","2024-06-06","0000-00-00"
"1551","105","2025-03-18","2025-03-30","2025-03-30"
"1552","26","2024-06-02","2024-07-02","2024-07-02"
"1553","33","2024-11-05","2024-11-18","0000-00-00"
"1554","92","2024-08-16","2024-08-25","2024-08-25"
"1555","43","2024-07-17","2024-08-03","0000-00-00"
"1556","73","2024-10-01","2024-10-20","2024-10-20"
"1557","70","2025-01-31","2025-02-28","2025-02-28"
"1558","34","2024-04-29","2024-05-18","0000-00-00"
"1559","48","2024-10-19","2024-11-08","2024-11-08"
"1560","53","2024-07-16","2024-08-12","2024-08-12"
"1561","79","2024-09-14","2024-09-23","0000-00-00"
"1562","97","2024-07-12","2024-08-05","2024-08-05"
"1563","81","2024-07-25","2024-08-16","2024-08-16"
"1564","76","2024-11-18","2024-12-06","2024-12-06"
"1565","86","2024-08-03","2024-08-11","2024-08-11"
"1566","51","2024-10-30","2024-11-21","0000-00-00"
"1567","3","2024-09-26","2024-10-05","2024-10-05"
"1568","15","2024-05-24","2024-06-01","2024-06-01"
"1569","99","2024-05-30","2024-06-08","2024-06-08"
"1570","7","2024-06-10","2024-07-08","2024-07-08"
"1571","79","2024-09-10","2024-10-10","2024-10-10"
"1572","46","2024-11-09","2024-11-30","0000-00-00"
"1573","97","2024-04-28","2024-05-24","2024-05-24"
"1574","91","2024-06-10","2024-07-09","0000-00-00"
"1575","15","2024-08-21","2024-09-11","2024-09-11"
"1576","9","2024-12-05","2024-12-12","2024-12-12"
"1577","6","2024-08-26","2024-09-04","0000-00-00"
"1578","23","2025-03-19","2025-04-11","2025-04-11"
"1579","77","2024-09-29","2024-10-06","0000-00-00"
"1580","17","2024-06-14","2024-07-05","2024-07-05"
"1581","50","2025-04-16","2025-05-01","0000-00-00"
"1582","30","2024-06-14","2024-07-02","0000-00-00"
"1583","57","2024-05-22","2024-06-04","2024-06-04"
"1584","86","2024-09-19","2024-10-12","2024-10-12"
"1585","34","2024-07-23","2024-08-05","2024-08-05"
"1586","103","2025-02-12","2025-02-23","2025-02-23"
"1587","42","2025-03-20","2025-03-30","2025-03-30"
"1588","85","2024-07-03","2024-08-01","2024-08-01"
"1589","5","2024-08-19","2024-09-03","2024-09-03"
"1590","37","2025-01-14","2025-01-21","2025-01-21"
"1591","65","2024-09-23","2024-10-10","2024-10-10"
"1592","4","2024-10-23","2024-11-16","2024-11-16"
"1593","61","2024-05-29","2024-06-16","2024-06-16"
"1594","44","2024-09-11","2024-09-18","2024-09-18"
"1595","75","2024-09-12","2024-10-03","0000-00-00"
"1596","22","2024-05-15","2024-05-22","2024-05-22"
"1597","72","2024-09-05","2024-09-17","2024-09-17"
"1598","26","2024-12-17","2025-01-12","2025-01-12"
"1599","28","2024-11-03","2024-11-30","0000-00-00"
"1600","6","2024-12-14","2025-01-11","2025-01-11"
"1601","17","2024-08-11","2024-09-08","2024-09-08"
"1602","16","2024-12-25","2025-01-07","2025-01-07"
"1603","16","2024-06-05","2024-07-04","2024-07-04"
"1604","89","2024-06-11","2024-06-24","2024-06-24"
"1605","81","2024-05-20","2024-05-29","2024-05-29"
"1606","67","2024-06-04","2024-07-01","2024-07-01"
"1607","79","2024-05-13","2024-05-21","2024-05-21"
"1608","57","2024-09-07","2024-09-15","2024-09-15"
"1609","45","2024-10-02","2024-10-12","2024-10-12"
"1610","86","2025-01-07","2025-02-04","2025-02-04"
"1611","60","2025-03-06","2025-04-05","2025-04-05"
"1612","95","2024-07-27","2024-08-04","2024-08-04"
"1613","40","2025-03-01","2025-03-18","0000-00-00"
"1614","73","2024-06-04","2024-06-30","0000-00-00"
"1615","73","2025-01-24","2025-02-21","0000-00-00"
"1616","53","2024-09-12","2024-10-04","0000-00-00"
"1617","50","2024-04-25","2024-05-17","2024-05-17"
"1618","87","2024-05-30","2024-06-19","2024-06-19"
"1619","43","2024-09-05","2024-09-16","0000-00-00"
"1620","37","2024-10-01","2024-10-23","2024-10-23"
"1621","40","2024-07-14","2024-07-28","2024-07-28"
"1622","9","2024-11-14","2024-12-03","2024-12-03"
"1623","34","2024-10-27","2024-11-26","2024-11-26"
"1624","80","2024-08-16","2024-08-26","2024-08-26"
"1625","44","2025-04-12","2025-05-04","2025-05-04"
"1626","11","2024-11-20","2024-11-27","2024-11-27"
"1627","26","2024-09-25","2024-10-12","0000-00-00"
"1628","50","2025-02-18","2025-03-17","2025-03-17"
"1629","42","2024-05-25","2024-06-10","2024-06-10"
"1630","94","2024-07-10","2024-07-18","2024-07-18"
"1631","90","2024-12-29","2025-01-10","2025-01-10"
"1632","36","2024-10-12","2024-11-09","2024-11-09"
"1633","24","2025-03-07","2025-03-31","2025-03-31"
"1634","77","2024-05-21","2024-05-30","2024-05-30"
"1635","97","2024-09-22","2024-10-01","0000-00-00"
"1636","56","2024-08-08","2024-09-01","0000-00-00"
"1637","23","2025-03-07","2025-03-15","0000-00-00"
"1638","104","2024-05-22","2024-05-30","0000-00-00"
"1639","77","2025-02-23","2025-03-10","0000-00-00"
"1640","38","2024-07-01","2024-07-17","2024-07-17"
"1641","18","2024-07-25","2024-08-06","2024-08-06"
"1642","55","2024-12-04","2024-12-12","2024-12-12"
"1643","28","2024-07-20","2024-08-04","2024-08-04"
"1644","7","2024-11-04","2024-12-02","2024-12-02"
"1645","100","2024-12-16","2024-12-24","2024-12-24"
"1646","63","2025-02-03","2025-02-15","0000-00-00"
"1647","77","2024-10-23","2024-11-10","0000-00-00"
"1648","31","2024-06-16","2024-07-15","2024-07-15"
"1649","11","2024-07-30","2024-08-11","2024-08-11"
"1650","28","2024-04-27","2024-05-15","2024-05-15"
"1651","51","2024-08-16","2024-08-26","2024-08-26"
"1652","22","2024-06-15","2024-07-15","2024-07-15"
"1653","5","2024-11-23","2024-12-02","2024-12-02"
"1654","21","2024-07-11","2024-08-06","0000-00-00"
"1655","33","2025-01-02","2025-01-10","2025-01-10"
"1656","52","2024-09-15","2024-10-11","2024-10-11"
"1657","83","2025-02-25","2025-03-23","0000-00-00"
"1658","56","2024-06-29","2024-07-09","0000-00-00"
"1659","34","2025-02-12","2025-03-02","2025-03-02"
"1660","36","2025-01-08","2025-01-30","2025-01-30"
"1661","28","2025-01-07","2025-01-16","2025-01-16"
"1662","78","2025-01-02","2025-01-09","0000-00-00"
"1663","60","2024-06-29","2024-07-29","0000-00-00"
"1664","54","2024-08-15","2024-08-28","2024-08-28"
"1665","71","2024-11-02","2024-11-10","2024-11-10"
"1666","2","2025-02-13","2025-03-09","2025-03-09"
"1667","19","2025-01-18","2025-02-11","0000-00-00"
"1668","77","2024-05-13","2024-05-25","2024-05-25"
"1669","9","2024-10-14","2024-11-12","2024-11-12"
"1670","16","2025-03-21","2025-04-09","2025-04-09"
"1671","55","2025-01-25","2025-02-23","2025-02-23"
"1672","93","2025-01-23","2025-02-16","2025-02-16"
"1673","60","2024-12-20","2025-01-17","0000-00-00"
"1674","70","2024-12-01","2024-12-11","2024-12-11"
"1675","56","2024-08-02","2024-08-31","2024-08-31"
"1676","19","2024-06-17","2024-07-05","0000-00-00"
"1677","30","2025-02-15","2025-02-25","0000-00-00"
"1678","80","2025-01-15","2025-02-03","0000-00-00"
"1679","4","2024-12-06","2024-12-30","2024-12-30"
"1680","31","2025-02-04","2025-02-22","2025-02-22"
"1681","104","2024-08-02","2024-08-10","0000-00-00"
"1682","31","2024-08-16","2024-09-03","2024-09-03"
"1683","61","2025-03-25","2025-04-04","2025-04-04"
"1684","17","2024-10-28","2024-11-17","0000-00-00"
"1685","12","2024-09-26","2024-10-05","0000-00-00"
"1686","20","2024-04-20","2024-05-20","2024-05-20"
"1687","22","2024-11-03","2024-11-14","2024-11-14"
"1688","103","2024-08-05","2024-09-02","2024-09-02"
"1689","51","2024-11-12","2024-12-12","2024-12-12"
"1690","25","2024-05-30","2024-06-14","2024-06-14"
"1691","97","2024-11-21","2024-12-01","0000-00-00"
"1692","28","2025-01-25","2025-02-01","2025-02-01"
"1693","33","2025-03-08","2025-03-17","2025-03-17"
"1694","104","2024-12-10","2024-12-25","0000-00-00"
"1695","84","2025-03-19","2025-03-30","0000-00-00"
"1696","15","2025-03-28","2025-04-15","2025-04-15"
"1697","68","2025-01-18","2025-02-04","0000-00-00"
"1698","16","2024-11-20","2024-12-07","2024-12-07"
"1699","44","2024-05-30","2024-06-29","0000-00-00"
"1700","15","2025-03-07","2025-03-24","2025-03-24"
"1701","103","2024-07-18","2024-08-03","2024-08-03"
"1702","52","2024-07-22","2024-07-31","2024-07-31"
"1703","65","2024-09-23","2024-10-19","2024-10-19"
"1704","34","2025-01-14","2025-02-09","2025-02-09"
"1705","9","2025-04-04","2025-04-22","2025-04-22"
"1706","49","2024-04-19","2024-05-11","2024-05-11"
"1707","27","2025-01-27","2025-02-17","2025-02-17"
"1708","88","2024-12-25","2025-01-06","2025-01-06"
"1709","79","2025-01-16","2025-02-11","0000-00-00"
"1710","84","2024-04-24","2024-05-13","2024-05-13"
"1711","23","2024-05-09","2024-05-24","0000-00-00"
"1712","91","2024-10-28","2024-11-06","2024-11-06"
"1713","85","2025-01-02","2025-02-01","0000-00-00"
"1714","54","2025-02-06","2025-02-23","2025-02-23"
"1715","38","2025-02-10","2025-02-22","0000-00-00"
"1716","22","2024-04-27","2024-05-10","0000-00-00"
"1717","28","2025-02-22","2025-03-12","2025-03-12"
"1718","20","2024-07-16","2024-08-14","2024-08-14"
"1719","14","2024-06-25","2024-07-12","2024-07-12"
"1720","69","2024-07-12","2024-08-02","2024-08-02"
"1721","8","2025-02-16","2025-03-07","2025-03-07"
"1722","73","2024-07-19","2024-08-01","0000-00-00"
"1723","69","2024-10-25","2024-11-07","0000-00-00"
"1724","4","2024-06-22","2024-07-05","0000-00-00"
"1725","25","2024-04-20","2024-04-30","2024-04-30"
"1726","51","2024-09-19","2024-10-01","2024-10-01"
"1727","105","2024-08-24","2024-09-02","2024-09-02"
"1728","104","2024-06-06","2024-07-01","2024-07-01"
"1729","63","2025-02-13","2025-02-23","2025-02-23"
"1730","26","2024-05-02","2024-05-11","2024-05-11"
"1731","4","2024-08-23","2024-09-03","2024-09-03"
"1732","62","2024-08-22","2024-09-04","2024-09-04"
"1733","82","2025-01-23","2025-02-09","0000-00-00"
"1734","68","2024-12-22","2024-12-31","2024-12-31"
"1735","63","2025-04-15","2025-05-08","2025-05-08"
"1736","102","2024-12-23","2025-01-09","2025-01-09"
"1737","16","2025-03-20","2025-04-14","0000-00-00"
"1738","42","2024-11-14","2024-12-04","2024-12-04"
"1739","44","2024-07-09","2024-07-29","0000-00-00"
"1740","37","2024-10-13","2024-10-26","2024-10-26"
"1741","26","2024-09-07","2024-09-21","2024-09-21"
"1742","102","2024-06-11","2024-06-18","2024-06-18"
"1743","43","2024-11-27","2024-12-26","0000-00-00"
"1744","89","2025-04-04","2025-04-21","2025-04-21"
"1745","52","2024-10-12","2024-10-20","0000-00-00"
"1746","101","2024-12-26","2025-01-08","2025-01-08"
"1747","13","2024-05-19","2024-06-15","0000-00-00"
"1748","7","2025-02-08","2025-03-06","2025-03-06"
"1749","50","2024-06-24","2024-07-22","0000-00-00"
"1750","36","2025-01-02","2025-01-23","2025-01-23"
"1751","8","2024-11-14","2024-11-30","2024-11-30"
"1752","56","2024-05-24","2024-06-18","2024-06-18"
"1753","56","2024-06-03","2024-06-22","2024-06-22"
"1754","70","2025-01-26","2025-02-10","2025-02-10"
"1755","61","2025-04-06","2025-05-05","0000-00-00"
"1756","80","2024-09-10","2024-09-17","2024-09-17"
"1757","15","2024-09-10","2024-09-26","0000-00-00"
"1758","68","2025-01-23","2025-02-21","2025-02-21"
"1759","84","2025-02-02","2025-02-09","2025-02-09"
"1760","77","2024-06-14","2024-07-04","2024-07-04"
"1761","31","2024-05-19","2024-05-27","2024-05-27"
"1762","101","2024-11-07","2024-11-23","2024-11-23"
"1763","34","2025-01-03","2025-01-12","0000-00-00"
"1764","99","2024-06-29","2024-07-14","0000-00-00"
"1765","76","2024-08-18","2024-08-26","2024-08-26"
"1766","93","2025-04-13","2025-05-11","0000-00-00"
"1767","27","2024-10-30","2024-11-15","0000-00-00"
"1768","19","2025-01-12","2025-02-09","2025-02-09"
"1769","5","2024-12-09","2024-12-29","2024-12-29"
"1770","66","2024-12-11","2024-12-25","0000-00-00"
"1771","63","2025-01-17","2025-02-02","2025-02-02"
"1772","98","2024-05-06","2024-06-05","0000-00-00"
"1773","51","2024-09-12","2024-09-20","2024-09-20"
"1774","87","2025-04-12","2025-04-26","2025-04-26"
"1775","92","2024-08-22","2024-09-21","2024-09-21"
"1776","32","2025-04-07","2025-05-07","2025-05-07"
"1777","97","2025-02-20","2025-03-10","0000-00-00"
"1778","86","2025-03-13","2025-03-27","0000-00-00"
"1779","67","2024-05-24","2024-06-19","2024-06-19"
"1780","64","2024-12-16","2024-12-30","2024-12-30"
"1781","58","2024-09-09","2024-09-24","0000-00-00"
"1782","34","2025-01-11","2025-02-10","2025-02-10"
"1783","39","2024-07-26","2024-08-03","2024-08-03"
"1784","5","2024-10-13","2024-11-07","0000-00-00"
"1785","20","2024-11-16","2024-12-13","2024-12-13"
"1786","56","2024-05-26","2024-06-05","2024-06-05"
"1787","31","2024-04-27","2024-05-04","0000-00-00"
"1788","56","2024-04-27","2024-05-22","0000-00-00"
"1789","10","2024-04-27","2024-05-23","2024-05-23"
"1790","18","2024-06-07","2024-07-07","0000-00-00"
"1791","15","2025-03-13","2025-03-24","0000-00-00"
"1792","44","2025-01-07","2025-01-21","0000-00-00"
"1793","27","2024-09-02","2024-10-01","0000-00-00"
"1794","60","2025-03-26","2025-04-17","2025-04-17"
"1795","98","2024-05-04","2024-05-26","2024-05-26"
"1796","45","2024-08-25","2024-09-10","2024-09-10"
"1797","81","2024-08-31","2024-09-25","2024-09-25"
"1798","8","2024-06-17","2024-07-04","2024-07-04"
"1799","44","2024-09-11","2024-10-04","0000-00-00"
"1800","99","2025-04-02","2025-04-16","2025-04-16"
"1801","65","2024-07-15","2024-08-09","2024-08-09"
"1802","37","2025-03-21","2025-04-13","2025-04-13"
"1803","69","2024-08-06","2024-09-04","0000-00-00"
"1804","78","2024-06-27","2024-07-10","2024-07-10"
"1805","38","2025-03-29","2025-04-18","2025-04-18"
"1806","19","2024-10-20","2024-11-06","2024-11-06"
"1807","6","2025-03-30","2025-04-11","2025-04-11"
"1808","57","2024-09-25","2024-10-25","2024-10-25"
"1809","15","2025-01-30","2025-02-16","2025-02-16"
"1810","100","2024-05-12","2024-06-02","2024-06-02"
"1811","86","2024-08-07","2024-08-19","2024-08-19"
"1812","8","2025-03-27","2025-04-09","2025-04-09"
"1813","45","2025-04-19","2025-05-10","2025-05-10"
"1814","102","2024-10-13","2024-11-07","0000-00-00"
"1815","87","2024-11-07","2024-11-25","2024-11-25"
"1816","103","2024-12-09","2024-12-31","2024-12-31"
"1817","80","2025-04-13","2025-04-22","2025-04-22"
"1818","57","2024-12-26","2025-01-05","2025-01-05"
"1819","94","2025-04-15","2025-04-25","0000-00-00"
"1820","93","2024-10-07","2024-10-31","2024-10-31"
"1821","55","2024-08-23","2024-09-12","2024-09-12"
"1822","42","2024-11-28","2024-12-14","0000-00-00"
"1823","49","2024-10-12","2024-11-10","2024-11-10"
"1824","13","2024-09-22","2024-10-22","2024-10-22"
"1825","55","2024-09-28","2024-10-14","0000-00-00"
"1826","37","2024-05-21","2024-06-06","0000-00-00"
"1827","70","2024-06-11","2024-06-19","0000-00-00"
"1828","87","2024-07-17","2024-07-24","0000-00-00"
"1829","56","2024-06-04","2024-07-02","2024-07-02"
"1830","16","2024-11-28","2024-12-18","2024-12-18"
"1831","78","2024-07-12","2024-08-11","0000-00-00"
"1832","70","2025-01-28","2025-02-10","2025-02-10"
"1833","36","2024-06-12","2024-06-26","2024-06-26"
"1834","41","2024-05-07","2024-05-24","0000-00-00"
"1835","1","2024-12-19","2025-01-03","2025-01-03"
"1836","102","2025-04-01","2025-04-29","0000-00-00"
"1837","39","2024-11-04","2024-11-29","2024-11-29"
"1838","26","2024-09-12","2024-10-04","2024-10-04"
"1839","9","2024-07-17","2024-08-01","2024-08-01"
"1840","105","2024-10-06","2024-10-22","2024-10-22"
"1841","79","2024-09-22","2024-10-09","2024-10-09"
"1842","15","2024-08-27","2024-09-08","2024-09-08"
"1843","12","2025-03-25","2025-04-02","2025-04-02"
"1844","46","2024-08-20","2024-09-02","2024-09-02"
"1845","86","2025-03-05","2025-03-24","0000-00-00"
"1846","46","2025-03-22","2025-04-14","2025-04-14"
"1847","84","2025-03-21","2025-04-01","2025-04-01"
"1848","79","2024-08-18","2024-09-14","2024-09-14"
"1849","94","2024-09-28","2024-10-28","0000-00-00"
"1850","10","2024-07-09","2024-07-17","2024-07-17"
"1851","24","2024-06-09","2024-07-05","2024-07-05"
"1852","15","2025-01-29","2025-02-05","0000-00-00"
"1853","14","2025-01-13","2025-01-30","2025-01-30"
"1854","24","2025-01-08","2025-01-30","2025-01-30"
"1855","62","2024-07-21","2024-07-29","2024-07-29"
"1856","83","2025-03-21","2025-04-13","2025-04-13"
"1857","56","2025-01-17","2025-01-25","2025-01-25"
"1858","42","2024-07-25","2024-08-01","2024-08-01"
"1859","22","2024-06-13","2024-07-04","0000-00-00"
"1860","105","2024-05-24","2024-06-02","2024-06-02"
"1861","75","2025-03-21","2025-04-12","0000-00-00"
"1862","71","2024-05-12","2024-05-21","0000-00-00"
"1863","50","2024-05-05","2024-05-23","2024-05-23"
"1864","21","2024-05-15","2024-06-06","0000-00-00"
"1865","76","2024-04-28","2024-05-18","0000-00-00"
"1866","56","2025-01-22","2025-02-06","0000-00-00"
"1867","31","2024-06-29","2024-07-18","2024-07-18"
"1868","76","2024-12-16","2024-12-28","2024-12-28"
"1869","96","2025-03-25","2025-04-08","2025-04-08"
"1870","27","2024-07-11","2024-07-21","2024-07-21"
"1871","90","2024-07-17","2024-07-26","2024-07-26"
"1872","19","2024-09-21","2024-10-02","2024-10-02"
"1873","91","2024-08-08","2024-09-04","0000-00-00"
"1874","60","2024-10-06","2024-10-29","2024-10-29"
"1875","22","2024-12-29","2025-01-27","2025-01-27"
"1876","88","2025-01-08","2025-02-03","2025-02-03"
"1877","46","2024-08-19","2024-09-17","0000-00-00"
"1878","23","2024-08-15","2024-08-26","0000-00-00"
"1879","20","2024-12-15","2025-01-12","0000-00-00"
"1880","95","2025-03-12","2025-03-26","0000-00-00"
"1881","52","2024-05-31","2024-06-21","2024-06-21"
"1882","74","2024-04-29","2024-05-21","2024-05-21"
"1883","100","2024-07-09","2024-07-22","2024-07-22"
"1884","55","2024-11-01","2024-11-24","0000-00-00"
"1885","55","2024-11-28","2024-12-12","2024-12-12"
"1886","96","2024-10-12","2024-10-29","2024-10-29"
"1887","51","2024-04-21","2024-04-30","0000-00-00"
"1888","59","2024-12-27","2025-01-08","2025-01-08"
"1889","82","2024-12-03","2024-12-23","2024-12-23"
"1890","105","2025-04-15","2025-05-05","0000-00-00"
"1891","3","2024-06-06","2024-07-01","2024-07-01"
"1892","16","2024-08-22","2024-09-15","2024-09-15"
"1893","64","2024-10-15","2024-11-06","2024-11-06"
"1894","42","2025-02-10","2025-02-25","0000-00-00"
"1895","13","2025-03-22","2025-04-14","0000-00-00"
"1896","43","2025-01-03","2025-01-22","0000-00-00"
"1897","28","2025-03-10","2025-04-07","2025-04-07"
"1898","51","2024-12-20","2025-01-17","0000-00-00"
"1899","30","2024-08-15","2024-08-24","0000-00-00"
"1900","95","2024-08-30","2024-09-16","2024-09-16"
"1901","80","2025-04-18","2025-04-28","0000-00-00"
"1902","43","2024-08-29","2024-09-12","2024-09-12"
"1903","5","2025-03-07","2025-04-05","2025-04-05"
"1904","52","2025-03-28","2025-04-19","2025-04-19"
"1905","93","2024-09-05","2024-09-13","2024-09-13"
"1906","4","2025-04-12","2025-05-11","0000-00-00"
"1907","57","2024-12-19","2024-12-29","2024-12-29"
"1908","5","2024-05-30","2024-06-08","2024-06-08"
"1909","27","2024-08-30","2024-09-28","0000-00-00"
"1910","15","2025-04-13","2025-05-05","2025-05-05"
"1911","12","2024-11-15","2024-11-27","2024-11-27"
"1912","38","2025-02-14","2025-03-11","2025-03-11"
"1913","77","2025-02-25","2025-03-06","2025-03-06"
"1914","66","2024-08-13","2024-09-01","2024-09-01"
"1915","24","2025-01-16","2025-01-26","2025-01-26"
"1916","18","2025-01-31","2025-02-26","2025-02-26"
"1917","75","2024-08-11","2024-09-06","2024-09-06"
"1918","64","2025-02-19","2025-03-12","2025-03-12"
"1919","104","2024-10-19","2024-11-07","2024-11-07"
"1920","49","2025-03-26","2025-04-03","2025-04-03"
"1921","63","2024-06-16","2024-07-12","0000-00-00"
"1922","11","2024-10-14","2024-11-09","2024-11-09"
"1923","36","2024-06-15","2024-06-29","2024-06-29"
"1924","37","2024-12-05","2024-12-28","0000-00-00"
"1925","15","2025-04-14","2025-04-22","2025-04-22"
"1926","83","2025-04-06","2025-04-27","2025-04-27"
"1927","50","2024-12-14","2025-01-04","2025-01-04"
"1928","89","2024-05-24","2024-06-18","2024-06-18"
"1929","13","2024-06-12","2024-07-10","0000-00-00"
"1930","11","2024-05-21","2024-06-05","2024-06-05"
"1931","55","2025-04-11","2025-05-08","2025-05-08"
"1932","45","2024-10-27","2024-11-12","2024-11-12"
"1933","86","2024-09-27","2024-10-18","0000-00-00"
"1934","59","2024-09-22","2024-10-08","2024-10-08"
"1935","33","2025-03-11","2025-03-30","2025-03-30"
"1936","37","2025-04-15","2025-05-13","0000-00-00"
"1937","63","2024-05-23","2024-05-30","2024-05-30"
"1938","44","2024-04-24","2024-05-01","2024-05-01"
"1939","98","2025-02-20","2025-03-05","2025-03-05"
"1940","23","2025-02-03","2025-02-25","0000-00-00"
"1941","102","2025-02-13","2025-02-28","2025-02-28"
"1942","4","2024-11-30","2024-12-10","2024-12-10"
"1943","18","2025-01-11","2025-02-01","2025-02-01"
"1944","45","2024-06-08","2024-06-29","0000-00-00"
"1945","62","2025-01-17","2025-02-12","2025-02-12"
"1946","3","2024-08-29","2024-09-19","0000-00-00"
"1947","95","2025-02-03","2025-02-15","0000-00-00"
"1948","38","2025-03-16","2025-04-09","2025-04-09"
"1949","71","2024-06-03","2024-06-16","0000-00-00"
"1950","7","2024-09-06","2024-09-14","2024-09-14"
"1951","15","2024-11-16","2024-12-03","2024-12-03"
"1952","61","2024-06-16","2024-07-02","0000-00-00"
"1953","9","2024-05-21","2024-06-05","2024-06-05"
"1954","100","2025-02-13","2025-02-27","2025-02-27"
"1955","54","2024-10-01","2024-10-12","2024-10-12"
"1956","73","2024-06-23","2024-07-10","2024-07-10"
"1957","16","2025-02-23","2025-03-22","2025-03-22"
"1958","12","2025-02-24","2025-03-26","2025-03-26"
"1959","36","2025-04-19","2025-04-30","2025-04-30"
"1960","53","2024-06-21","2024-07-14","2024-07-14"
"1961","22","2024-05-29","2024-06-08","2024-06-08"
"1962","43","2025-03-13","2025-04-01","0000-00-00"
"1963","80","2024-12-02","2024-12-14","2024-12-14"
"1964","53","2024-04-30","2024-05-17","2024-05-17"
"1965","86","2025-03-30","2025-04-27","2025-04-27"
"1966","66","2024-05-30","2024-06-15","2024-06-15"
"1967","3","2024-06-07","2024-07-06","2024-07-06"
"1968","48","2024-08-24","2024-09-04","2024-09-04"
"1969","71","2025-02-24","2025-03-07","2025-03-07"
"1970","75","2024-12-26","2025-01-24","0000-00-00"
"1971","42","2024-09-03","2024-09-17","0000-00-00"
"1972","73","2024-05-11","2024-05-21","2024-05-21"
"1973","1","2024-11-29","2024-12-10","0000-00-00"
"1974","75","2024-07-30","2024-08-18","2024-08-18"
"1975","71","2024-09-22","2024-10-08","0000-00-00"
"1976","73","2024-06-17","2024-07-13","2024-07-13"
"1977","12","2024-07-17","2024-08-10","2024-08-10"
"1978","87","2024-10-17","2024-11-09","2024-11-09"
"1979","78","2024-05-15","2024-06-11","2024-06-11"
"1980","22","2024-08-29","2024-09-15","0000-00-00"
"1981","66","2025-01-03","2025-01-29","2025-01-29"
"1982","30","2024-10-21","2024-10-29","2024-10-29"
"1983","49","2025-04-06","2025-04-16","0000-00-00"
"1984","85","2024-11-01","2024-11-19","2024-11-19"
"1985","54","2024-11-20","2024-11-27","0000-00-00"
"1986","67","2024-08-24","2024-09-15","2024-09-15"
"1987","14","2024-09-09","2024-10-02","0000-00-00"
"1988","13","2024-12-16","2024-12-25","2024-12-25"
"1989","1","2024-08-13","2024-08-30","2024-08-30"
"1990","89","2025-04-02","2025-04-25","0000-00-00"
"1991","56","2024-12-03","2024-12-22","2024-12-22"
"1992","31","2024-12-12","2025-01-08","2025-01-08"
"1993","22","2024-09-25","2024-10-04","2024-10-04"
"1994","45","2024-07-28","2024-08-25","2024-08-25"
"1995","11","2024-08-17","2024-09-11","0000-00-00"
"1996","93","2024-11-08","2024-11-27","2024-11-27"
"1997","62","2024-07-19","2024-08-12","2024-08-12"
"1998","34","2025-03-02","2025-03-30","2025-03-30"
"1999","12","2024-05-29","2024-06-17","0000-00-00"
"2000","43","2024-08-21","2024-08-30","0000-00-00"
